    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
    2161       14537.2     0.0048   5.665E+00   0.6887   0.3000   2.746E-17   4.84803794E+01   6.57128515E+01
    2162       14542.8     0.0048   6.138E+00   0.7503   0.3000   1.940E-17   4.84816957E+01   6.57204040E+01
    2163         14549     0.0049   5.887E+00   0.7236   0.3000   2.374E-17   4.84831192E+01   6.57286272E+01
    2164       14554.8     0.0048   5.652E+00   0.6923   0.3000   2.213E-17   4.84844815E+01   6.57365412E+01
    2165       14560.5     0.0047   5.917E+00   0.7375   0.3000   2.244E-17   4.84857870E+01   6.57440831E+01
    2166       14566.4     0.0048   6.245E+00   0.7913   0.3000   2.399E-17   4.84871510E+01   6.57517619E+01
    2167       14572.7     0.0048   5.990E+00   0.7547   0.3000   2.641E-17   4.84885879E+01   6.57595523E+01
    2168       14578.7     0.0048   5.949E+00   0.7713   0.3000   2.683E-17   4.84899633E+01   6.57667359E+01
    2169       14584.6     0.0047   5.969E+00   0.7634   0.3000   2.386E-17   4.84913262E+01   6.57735559E+01
    2170       14590.6     0.0052   6.046E+00   0.7998   0.3000   3.171E-17   4.84926909E+01   6.57799913E+01
    2171       14596.6     0.0050   5.868E+00   0.7716   0.3000   3.471E-17   4.84940701E+01   6.57859904E+01
    2172       14602.5     0.0052   5.722E+00   0.7753   0.3000   2.192E-17   4.84954055E+01   6.57913063E+01
    2173       14608.2     0.0050   5.393E+00   0.7346   0.3000   3.254E-17   4.84967050E+01   6.57959535E+01
    2174       14613.6     0.0052   5.523E+00   0.7396   0.3000   2.279E-17   4.84979270E+01   6.57998397E+01
    2175       14619.1     0.0047   4.926E+00   0.6802   0.3000   2.393E-17   4.84991760E+01   6.58033091E+01
    2176         14624     0.0048   4.714E+00   0.6463   0.3000   2.825E-17   4.85002880E+01   6.58059141E+01
    2177       14628.8     0.0049   4.783E+00   0.6412   0.3000   2.283E-17   4.85013506E+01   6.58079990E+01
    2178       14633.5     0.0048   5.159E+00   0.7122   0.3000   2.012E-17   4.85024271E+01   6.58097642E+01
    2179       14638.7     0.0047   4.756E+00   0.6556   0.3000   2.061E-17   4.85035861E+01   6.58113784E+01
    2180       14643.5     0.0048   4.634E+00   0.6209   0.3000   3.397E-17   4.85046525E+01   6.58126481E+01
    2181       14648.1     0.0090   4.787E+00   0.6553   0.3000   2.787E-17   4.85056902E+01   6.58136599E+01
    2182       14652.9     0.0056   5.189E+00   0.7188   0.3000   2.074E-17   4.85067603E+01   6.58143523E+01
    2183       14658.1     0.0048   5.291E+00   0.7199   0.3000   2.648E-17   4.85079186E+01   6.58146880E+01
    2184       14663.4     0.0046   5.144E+00   0.6689   0.3000   2.050E-17   4.85090976E+01   6.58146880E+01
    2185       14668.5     0.0047   5.125E+00   0.6821   0.3000   2.367E-17   4.85102419E+01   6.58143765E+01
    2186       14673.6     0.0045   4.993E+00   0.6606   0.3000   2.538E-17   4.85113803E+01   6.58138189E+01
    2187       14678.6     0.0045   5.178E+00   0.6639   0.3000   2.013E-17   4.85124878E+01   6.58130875E+01
    2188       14683.8     0.0046   5.680E+00   0.7234   0.3000   2.599E-17   4.85136345E+01   6.58121797E+01
    2189       14689.5     0.0047   5.246E+00   0.6719   0.3000   2.237E-17   4.85148906E+01   6.58110094E+01
    2190       14694.7     0.0047   4.890E+00   0.6123   0.3000   2.192E-17   4.85160488E+01   6.58097540E+01
    2191       14699.6     0.0048   3.848E-01   0.0463   0.0237   2.371E-17   4.85171268E+01   6.58085057E+01
    2192         14700     0.0046   4.880E+00   0.5844   0.3000   3.587E-17   4.85172116E+01   6.58084090E+01
    2193       14704.9     2.5199   5.114E+00   0.6107   0.3000   2.278E-17   4.85182863E+01   6.58071969E+01
    2194         14710     0.0047   5.281E+00   0.6365   0.3000   2.147E-17   4.85194112E+01   6.58059530E+01
    2195       14715.3     0.0045   5.284E+00   0.6268   0.3000   2.211E-17   4.85205712E+01   6.58046975E+01
    2196       14720.6     0.0047   5.540E+00   0.6517   0.3000   1.956E-17   4.85217302E+01   6.58035507E+01
    2197       14726.1     0.0047   5.317E+00   0.6395   0.3000   1.793E-17   4.85229437E+01   6.58025481E+01
    2198       14731.4     0.0046   5.189E+00   0.6205   0.3000   2.977E-17   4.85241074E+01   6.58018228E+01
    2199       14736.6     0.0046   5.274E+00   0.6134   0.3000   1.894E-17   4.85252423E+01   6.58014655E+01
    2200       14741.9     0.0046   5.343E+00   0.6165   0.3000   2.485E-17   4.85263948E+01   6.58014271E+01
    2201       14747.2     0.0047   5.301E+00   0.6192   0.3000   2.185E-17   4.85275613E+01   6.58018166E+01
    2202       14752.5     0.0047   5.285E+00   0.6102   0.3000   2.493E-17   4.85287178E+01   6.58026617E+01
    2203       14757.8     0.0047   5.344E+00   0.5981   0.3000   2.547E-17   4.85298700E+01   6.58039303E+01
    2204       14763.2     0.0046   5.457E+00   0.6050   0.3000   1.876E-17   4.85310342E+01   6.58057012E+01
    2205       14768.6     0.0047   5.131E+00   0.5743   0.3000   1.799E-17   4.85322222E+01   6.58080473E+01
    2206       14773.7     0.0048   4.985E+00   0.5521   0.3000   2.575E-17   4.85333390E+01   6.58107415E+01
    2207       14778.7     0.0046   4.971E+00   0.5368   0.3000   1.771E-17   4.85344231E+01   6.58138672E+01
    2208       14783.7     0.0046   5.076E+00   0.5370   0.3000   2.083E-17   4.85355038E+01   6.58175017E+01
    2209       14788.8     0.0047   5.279E+00   0.5507   0.3000   1.660E-17   4.85366071E+01   6.58217422E+01
    2210       14794.1     0.0047   5.167E+00   0.5417   0.3000   2.435E-17   4.85377542E+01   6.58266875E+01
    2211       14799.2     0.0047   5.014E+00   0.5332   0.3000   2.394E-17   4.85388769E+01   6.58320495E+01
    2212       14804.2     0.0047   4.956E+00   0.5247   0.3000   2.201E-17   4.85399662E+01   6.58377514E+01
    2213       14809.2     0.0047   4.965E+00   0.5238   0.3000   2.003E-17   4.85410430E+01   6.58437666E+01
    2214       14814.2     0.0046   5.024E+00   0.5423   0.3000   1.981E-17   4.85421219E+01   6.58501061E+01
    2215       14819.2     0.0047   5.119E+00   0.5542   0.3000   2.149E-17   4.85432133E+01   6.58567544E+01
    2216       14824.3     0.0047   4.909E+00   0.5230   0.3000   2.265E-17   4.85443253E+01   6.58636744E+01
    2217       14829.2     0.0047   4.737E+00   0.5104   0.3000   1.856E-17   4.85453917E+01   6.58704467E+01
    2218       14833.9     0.0047   4.620E+00   0.5030   0.3000   2.250E-17   4.85464205E+01   6.58770955E+01
    2219       14838.6     0.0047   4.540E+00   0.4906   0.3000   2.234E-17   4.85474233E+01   6.58836983E+01
    2220       14843.1     0.0047   4.487E+00   0.4743   0.3000   1.733E-17   4.85484084E+01   6.58902690E+01
    2221       14847.6     0.0047   4.461E+00   0.4742   0.3000   2.037E-17   4.85493816E+01   6.58967775E+01
    2222         14852     0.0046   4.455E+00   0.4776   0.3000   2.513E-17   4.85503489E+01   6.59032570E+01
    2223       14856.5     0.0047   4.468E+00   0.4751   0.3000   2.041E-17   4.85513144E+01   6.59097201E+01
    2224         14861     0.0047   4.504E+00   0.4680   0.3000   1.645E-17   4.85522822E+01   6.59161499E+01
    2225       14865.5     0.0047   4.565E+00   0.4666   0.3000   2.579E-17   4.85532571E+01   6.59225847E+01
    2226         14870     0.0047   4.657E+00   0.4828   0.3000   1.821E-17   4.85542447E+01   6.59289776E+01
    2227       14874.7     0.0048   4.786E+00   0.4976   0.3000   2.664E-17   4.85552511E+01   6.59353821E+01
    2228       14879.5     0.0048   4.964E+00   0.5140   0.3000   2.876E-17   4.85562845E+01   6.59418325E+01
    2229       14884.4     0.0047   5.211E+00   0.5318   0.3000   2.065E-17   4.85573552E+01   6.59483327E+01
    2230       14889.7     0.0047   5.116E+00   0.5375   0.3000   2.136E-17   4.85584773E+01   6.59549286E+01
    2231       14894.8     0.0046   5.076E+00   0.5410   0.3000   2.070E-17   4.85595773E+01   6.59612190E+01
    2232       14899.9     0.0047   5.082E+00   0.5426   0.3000   2.430E-17   4.85606669E+01   6.59673376E+01
    2233       14904.9     0.0046   5.125E+00   0.5453   0.3000   2.553E-17   4.85617558E+01   6.59732791E+01
    2234       14910.1     0.0046   5.197E+00   0.5650   0.3000   1.828E-17   4.85628519E+01   6.59790793E+01
    2235       14915.3     0.0048   5.295E+00   0.5785   0.3000   2.592E-17   4.85639613E+01   6.59847185E+01
    2236       14920.6     0.0046   5.416E+00   0.5862   0.3000   2.824E-17   4.85650892E+01   6.59902446E+01
    2237         14926     0.0046   5.461E+00   0.5783   0.3000   2.006E-17   4.85662401E+01   6.59956529E+01
    2238       14931.4     0.0046   5.405E+00   0.5829   0.3000   2.800E-17   4.85673980E+01   6.60009008E+01
    2239       14936.8     0.0047   5.254E+00   0.5658   0.3000   2.725E-17   4.85685416E+01   6.60059353E+01
    2240       14942.1     0.0047   5.130E+00   0.5427   0.3000   2.176E-17   4.85696508E+01   6.60106087E+01
    2241       14947.2     0.0046   5.174E+00   0.5600   0.3000   2.065E-17   4.85707312E+01   6.60150208E+01
    2242       14952.4     0.0048   5.404E+00   0.6042   0.3000   2.172E-17   4.85718182E+01   6.60193557E+01
    2243       14957.8     0.0046   5.571E+00   0.6239   0.3000   2.903E-17   4.85729510E+01   6.60237144E+01
    2244       14963.4     0.0048   5.681E+00   0.6336   0.3000   2.527E-17   4.85741158E+01   6.60279914E+01
    2245         14969     0.0046   5.803E+00   0.6760   0.3000   2.811E-17   4.85753007E+01   6.60321954E+01
    2246       14974.8     0.0046   5.661E+00   0.6640   0.3000   2.246E-17   4.85765082E+01   6.60364358E+01
    2247       14980.5     0.0046   5.607E+00   0.6478   0.3000   2.234E-17   4.85776836E+01   6.60405674E+01
    2248       14986.1     0.0047   5.776E+00   0.6914   0.3000   2.320E-17   4.85788450E+01   6.60446720E+01
    2249       14991.9     0.0046   5.891E+00   0.7112   0.3000   2.033E-17   4.85800389E+01   6.60488897E+01
    2250       14997.8     0.0046   2.215E+00   0.2677   0.1182   2.177E-17   4.85812537E+01   6.60532419E+01
    2251         15000     0.0047   5.569E+00   0.6820   0.3000   2.065E-17   4.85817099E+01   6.60548896E+01
    2252       15005.6     2.4836   5.567E+00   0.6905   0.3000   2.079E-17   4.85828549E+01   6.60589592E+01
    2253       15011.1     0.0049   5.748E+00   0.7055   0.3000   2.743E-17   4.85839977E+01   6.60630423E+01
    2254       15016.9     0.0047   5.338E+00   0.6689   0.3000   2.299E-17   4.85851759E+01   6.60672325E+01
    2255       15022.2     0.0047   5.431E+00   0.6787   0.3000   1.968E-17   4.85862684E+01   6.60710705E+01
    2256       15027.7     0.0046   5.503E+00   0.7097   0.3000   2.331E-17   4.85873786E+01   6.60749952E+01
    2257       15033.2     0.0047   5.111E+00   0.6620   0.3000   2.723E-17   4.85885024E+01   6.60790329E+01
    2258       15038.3     0.0047   5.220E+00   0.6941   0.3000   2.932E-17   4.85895451E+01   6.60828446E+01
    2259       15043.5     0.0048   5.344E+00   0.7320   0.3000   2.787E-17   4.85906093E+01   6.60866851E+01
    2260       15048.8     0.0047   4.994E+00   0.6768   0.3000   2.784E-17   4.85916985E+01   6.60904600E+01
    2261       15053.8     0.0046   5.131E+00   0.7344   0.3000   3.148E-17   4.85927159E+01   6.60939019E+01
    2262         15059     0.0046   5.056E+00   0.7382   0.3000   2.526E-17   4.85937607E+01   6.60974011E+01
    2263         15064     0.0047   4.710E+00   0.6758   0.3000   2.391E-17   4.85947897E+01   6.61008571E+01
    2264       15068.7     0.0046   4.790E+00   0.7116   0.3000   3.065E-17   4.85957480E+01   6.61039259E+01
    2265       15073.5     0.0044   4.721E+00   0.7183   0.3000   3.181E-17   4.85967224E+01   6.61069424E+01
    2266       15078.2     0.0047   4.531E+00   0.6837   0.3000   2.451E-17   4.85976830E+01   6.61098560E+01
    2267       15082.8     0.0047   4.482E+00   0.6544   0.3000   2.148E-17   4.85986052E+01   6.61126087E+01
    2268       15087.2     0.0046   4.554E+00   0.6742   0.3000   2.226E-17   4.85995175E+01   6.61153041E+01
    2269       15091.8     0.0047   4.735E+00   0.7090   0.3000   2.650E-17   4.86004448E+01   6.61180079E+01
    2270       15096.5     0.0047   4.729E+00   0.6983   0.3000   2.975E-17   4.86014093E+01   6.61208111E+01
    2271       15101.3     0.0047   4.735E+00   0.6763   0.3000   2.403E-17   4.86023726E+01   6.61235845E+01
    2272         15106     0.0047   4.649E+00   0.6370   0.3000   2.834E-17   4.86033371E+01   6.61261883E+01
    2273       15110.6     0.0046   4.572E+00   0.6284   0.3000   1.970E-17   4.86042842E+01   6.61286122E+01
    2274       15115.2     0.0047   4.568E+00   0.6193   0.3000   3.190E-17   4.86052158E+01   6.61308993E+01
    2275       15119.8     0.0046   4.598E+00   0.6087   0.3000   2.527E-17   4.86061469E+01   6.61330987E+01
    2276       15124.4     0.0047   4.655E+00   0.5990   0.3000   2.396E-17   4.86070844E+01   6.61352201E+01
    2277         15129     0.0045   4.742E+00   0.6293   0.3000   3.011E-17   4.86080332E+01   6.61372314E+01
    2278       15133.8     0.0047   4.860E+00   0.6506   0.3000   2.192E-17   4.86089996E+01   6.61391241E+01
    2279       15138.6     0.0046   4.885E+00   0.6402   0.3000   2.787E-17   4.86099903E+01   6.61408623E+01
    2280       15143.5     0.0045   4.961E+00   0.6795   0.3000   3.505E-17   4.86109858E+01   6.61424201E+01
    2281       15148.5     0.0047   5.393E+00   0.7531   0.3000   3.064E-17   4.86119968E+01   6.61437869E+01
    2282       15153.9     0.0046   5.111E+00   0.7044   0.3000   2.122E-17   4.86130953E+01   6.61450819E+01
    2283         15159     0.0046   4.895E+00   0.6486   0.3000   2.773E-17   4.86141360E+01   6.61461706E+01
    2284       15163.9     0.0044   5.069E+00   0.6937   0.3000   2.490E-17   4.86151325E+01   6.61472140E+01
    2285         15169     0.0047   5.246E+00   0.7191   0.3000   2.084E-17   4.86161639E+01   6.61482979E+01
    2286       15174.2     0.0047   5.232E+00   0.6984   0.3000   2.525E-17   4.86172310E+01   6.61494681E+01
    2287       15179.4     0.0046   5.163E+00   0.6745   0.3000   2.588E-17   4.86182952E+01   6.61508168E+01
    2288       15184.6     0.0046   5.213E+00   0.6987   0.3000   2.296E-17   4.86193445E+01   6.61523844E+01
    2289       15189.8     0.0046   5.235E+00   0.7000   0.3000   2.200E-17   4.86204032E+01   6.61541423E+01
    2290         15195     0.0046   5.282E+00   0.6876   0.3000   1.753E-17   4.86214657E+01   6.61560868E+01
    2291       15200.3     0.0046   5.293E+00   0.6571   0.3000   2.037E-17   4.86225372E+01   6.61582497E+01
    2292       15205.6     0.0046   5.189E+00   0.6119   0.3000   1.709E-17   4.86236099E+01   6.61605954E+01
    2293       15210.8     0.0047   5.258E+00   0.6209   0.3000   1.722E-17   4.86246609E+01   6.61630913E+01
    2294       15216.1     0.0047   5.449E+00   0.6338   0.3000   2.009E-17   4.86257253E+01   6.61658669E+01
    2295       15221.5     0.0047   5.570E+00   0.6266   0.3000   1.907E-17   4.86268272E+01   6.61689091E+01
    2296       15227.1     0.0047   5.716E+00   0.6115   0.3000   1.835E-17   4.86279526E+01   6.61722127E+01
    2297       15232.8     0.0046   5.849E+00   0.5864   0.3000   1.973E-17   4.86291065E+01   6.61758488E+01
    2298       15238.7     0.0047   5.790E+00   0.5449   0.3000   1.534E-17   4.86302860E+01   6.61797948E+01
    2299       15244.4     0.0047   5.598E+00   0.5176   0.3000   1.863E-17   4.86314524E+01   6.61839063E+01
    2300         15250     0.0047   5.510E+00   0.5042   0.3000   1.628E-17   4.86325786E+01   6.61881250E+01
    2301       15255.5     0.0047   5.515E+00   0.5162   0.3000   1.808E-17   4.86336861E+01   6.61926294E+01
    2302       15261.1     0.0046   5.606E+00   0.5364   0.3000   1.755E-17   4.86347936E+01   6.61975103E+01
    2303       15266.7     0.0046   5.338E+00   0.5160   0.3000   1.477E-17   4.86359182E+01   6.62028339E+01
    2304         15272     0.0047   5.081E+00   0.4908   0.3000   1.509E-17   4.86369877E+01   6.62082441E+01
    2305       15277.1     0.0047   4.895E+00   0.4686   0.3000   1.890E-17   4.86380049E+01   6.62136896E+01
    2306         15282     0.0046   4.763E+00   0.4487   0.3000   1.448E-17   4.86389844E+01   6.62191764E+01
    2307       15286.7     0.0047   4.673E+00   0.4307   0.3000   1.807E-17   4.86399368E+01   6.62247515E+01
    2308       15291.4     0.0046   4.618E+00   0.4146   0.3000   1.441E-17   4.86408707E+01   6.62303622E+01
    2309         15296     0.0047   3.964E+00   0.3453   0.2590   1.363E-17   4.86417931E+01   6.62359900E+01
    2310         15300     0.0051   4.589E+00   0.3886   0.3000   1.652E-17   4.86425845E+01   6.62408832E+01
    2311       15304.6     2.5612   4.606E+00   0.3790   0.3000   1.967E-17   4.86435001E+01   6.62465610E+01
    2312       15309.2     0.0048   4.644E+00   0.3904   0.3000   2.031E-17   4.86444187E+01   6.62522548E+01
    2313       15313.8     0.0046   4.704E+00   0.4040   0.3000   1.401E-17   4.86453445E+01   6.62579451E+01
    2314       15318.5     0.0046   4.785E+00   0.4233   0.3000   2.030E-17   4.86462815E+01   6.62636750E+01
    2315       15323.3     0.0046   4.887E+00   0.4461   0.3000   1.723E-17   4.86472345E+01   6.62694795E+01
    2316       15328.2     0.0047   5.012E+00   0.4700   0.3000   1.576E-17   4.86482073E+01   6.62753214E+01
    2317       15333.2     0.0047   5.163E+00   0.4974   0.3000   1.516E-17   4.86492046E+01   6.62811562E+01
    2318       15338.4     0.0047   5.341E+00   0.5228   0.3000   2.140E-17   4.86502313E+01   6.62869165E+01
    2319       15343.7     0.0047   5.551E+00   0.5455   0.3000   2.125E-17   4.86512930E+01   6.62925543E+01
    2320       15349.3     0.0047   5.794E+00   0.5764   0.3000   1.696E-17   4.86523959E+01   6.62980530E+01
